ink_density,connected_components,mean_height,height_variation,mean_width,width_variation,baseline_drift,mean_spacing,spacing_variation,estimated_stroke_width,slant_variation,margin_alignment,overlap_ratio,label
9.9594570773841,120.0,16.958333333333332,40.79319436080539,23.725,58.25947560744987,5.500353926562793,7.445945945945946,79.02742234680356,2.6518518924713135,22.931278937821798,45.08264016719123,33.33333333333333,0
13.11335108406238,165.0,17.78181818181818,33.31398417287703,27.533333333333335,48.00310309348937,3.7293966010606967,10.291666666666666,54.24345302274997,2.868687391281128,21.441936847795798,2.147456692912312,37.66233766233766,0
7.993710542366705,307.0,11.846905537459284,31.59004234148739,9.9185667752443,58.372713196640845,2.3541470850298514,5.6923076923076925,107.01534303420326,2.5036847591400146,63.185094208369186,4.3787616650153804,3.3783783783783785,0
6.9311042617557606,177.0,13.146892655367232,32.943602051795004,16.954802259887007,67.16259360125753,2.7772396987971764,9.30188679245283,97.25102378541224,2.4785048961639404,51.47846261187067,3.4063625445809445,4.216867469879518,0
7.50508264320419,152.0,14.151315789473685,37.87902493105905,11.460526315789474,75.07969347420554,3.493849040669615,9.135338345864662,106.39972039623318,2.6071324348449707,61.079550934183914,143.87494569938158,5.673758865248227,0
7.414950419527079,128.0,11.65625,33.38958566306259,11.953125,77.72304778943719,2.21082038614415,7.206611570247934,98.13403787846138,2.5869686603546143,54.874867780814554,1.632993161855452,0.819672131147541,0
9.28499832943535,83.0,17.89156626506024,38.479646716962186,40.975903614457835,66.41248169438472,3.38373022427211,9.866666666666667,65.25081584894633,2.6370325088500977,20.479662841530576,97.06848098121242,17.80821917808219,0
6.843699367372029,189.0,13.031746031746032,45.0142857750371,15.137566137566138,68.41391195329089,3.6224236175538196,10.681818181818182,97.03019900519168,2.508805513381958,41.98716582295949,160.64847834246672,10.982658959537572,0
6.802142407057341,168.0,13.208333333333334,40.70273588451251,14.928571428571429,58.54551006084594,2.8314614333695602,11.014388489208633,107.00411795545762,2.5266196727752686,42.0308227532742,102.41571945671589,9.740259740259742,0
10.755362388828523,219.0,15.91324200913242,31.752479844063842,17.506849315068493,53.278089299696404,3.7102088708028305,7.234177215189874,92.73150279720775,2.500873565673828,38.92182494346854,33.84895093337371,23.300970873786408,0
9.432149805447471,119.0,16.42016806722689,29.788044056527248,18.176470588235293,70.09911975329037,3.4261114581977123,8.485148514851485,87.3409298412108,2.550662040710449,50.33058114273214,81.84014907122298,7.339449541284404,0
10.212526727125267,148.0,16.594594594594593,36.06011567226009,19.493243243243242,65.51015224235289,5.5649980228508795,7.864583333333333,91.68384496096539,2.668370485305786,38.9879479883639,52.10652550305,30.434782608695656,0
7.565270028424044,164.0,11.432926829268293,36.984692699111385,12.060975609756097,52.155191760353304,2.985492951508359,7.151079136690647,93.36209925308877,2.515639543533325,46.30178249958541,3.697765458727081,11.464968152866243,0
8.790062244734166,271.0,12.560885608856088,36.66114607166013,10.391143911439114,65.56945485860768,2.386902485125159,5.894117647058824,102.8561932615431,2.5342962741851807,62.74548476675663,27.95598665907974,1.9230769230769231,0
12.420856610800744,132.0,15.674242424242424,36.307314064979806,21.727272727272727,70.74842105398847,4.460730246622234,6.101851851851852,93.66627977513154,2.7585067749023438,42.57273765126027,121.28204044017949,12.195121951219512,0
8.477474716518541,108.0,13.953703703703704,34.18068118286304,20.27777777777778,66.56631889778788,4.161895181887436,9.277777777777779,107.90444582504087,2.517009973526001,43.89632021238062,2.813959371941744,10.891089108910892,0
7.603549937646048,85.0,11.717647058823529,31.921392928154873,23.96470588235294,61.51901805164584,2.004294153448682,11.066666666666666,63.4220289112714,2.73870849609375,32.79182034823521,138.24214263385824,0.0,0
7.783220494868584,155.0,15.109677419354838,39.79898413416785,20.677419354838708,61.6108887237506,3.676924396915061,9.566176470588236,85.6566136210637,2.5309560298919678,40.86095303543628,2.5865034312755126,6.206896551724138,0
9.747125538758024,118.0,16.550847457627118,34.26539770506615,16.24576271186441,59.0406647520617,3.687106170999616,10.96938775510204,98.49106206966196,2.539843797683716,48.6529063781527,158.4982334286411,9.25925925925926,0
8.847486810445686,155.0,17.038709677419355,34.65339265904254,16.12258064516129,64.27041135476476,4.9735178667943485,7.753846153846154,102.4785608888785,2.5770697593688965,45.878042813130314,4.445222154178574,10.344827586206897,0
10.880029441654086,225.0,16.93777777777778,41.94192107906885,14.382222222222222,63.20949380065299,4.361542929277915,8.426315789473684,116.9660217670044,2.5397489070892334,51.27883577703385,117.44675302416142,9.95260663507109,0
10.173864411069518,238.0,16.365546218487395,36.69488596026655,13.840336134453782,60.72224791626202,4.401941372800816,7.634020618556701,121.06547514781442,2.5227572917938232,50.50481897005893,161.35034426288033,12.612612612612612,0
9.071048141062102,188.0,16.25,38.91322096882974,14.27659574468085,62.22694231438537,4.423576376782492,8.160493827160494,113.94109274377111,2.568000316619873,51.392219155040294,131.21295757922078,7.428571428571429,0
9.718202589489717,179.0,17.782122905027933,34.185225933684364,15.681564245810057,54.779311006396526,3.6179454632304733,12.909090909090908,256.12972183281175,2.529242753982544,43.29109075892811,115.82454594681985,13.855421686746988,0
7.499702683170038,209.0,11.205741626794259,30.667068427039062,13.923444976076555,75.7788864271251,2.0600984510060933,6.128205128205129,100.63016474149389,2.4566497802734375,48.723643829881595,1.9595917942265426,2.0100502512562812,0
9.928210635166845,177.0,16.926553672316384,34.69394365676089,14.915254237288135,60.59024008599826,3.943734104189744,8.880794701986755,137.39040159341818,2.492952823638916,47.68929848994757,130.302318532235,9.036144578313253,0
7.597450449329594,167.0,11.479041916167665,34.39771617929319,16.808383233532933,62.15268723305575,1.700441989070124,5.974522292993631,86.38406514979926,2.559554100036621,40.894943496658335,1.9876159799998132,0.6329113924050633,0
